city,name,address,latitude,longitude,state,country,michelin_stars,chef,google_maps_link,website,venue_type,cuisine_type,collection,notes,description
New York,Suki,"208 E 50th St, New York, NY 10022, USA",40.7555035,-73.9702592,New York,United States,0,,https://www.google.com/maps/place/Suki/data=!4m2!3m1!1s0x89c25947ab72a123:0x9d33d8df1b9671cc,http://www.sukidesuny.com/,Restaurant,,Saved,,Compact eatery offering unique Japanese curries and salads.
New Rochelle,"Pedro Sanchez Cycling Bicycle Store in New Rochelle - New York - Tienda de 
Bicicletas y Reparaciones","52 Drake Ave, New Rochelle, NY 10805, USA",40.9014952,-73.7881463,New York,United States,0,,https://www.google.com/maps/place/Pedro+Sanchez+Cycling+Bicycle+Store+in+New+Rochelle+-+New+York+-+Tienda+de+%0ABicicletas+y+Reparaciones/data=!4m2!3m1!1s0x89c28da3c5badb33:0x1bdfc7368068ca5e,http://www.pedrosanchezcycling.com/,Shop,,Saved,,
New York,Dough Doughnuts,"14 West 19th Street at, 5th Ave, New York, NY 10011, USA",40.73942419999999,-73.9924001,New York,United States,0,,https://www.google.com/maps/place/Dough+Doughnuts/data=!4m2!3m1!1s0x89c25b95afd60215:0xe10552c10c47bb9d,https://www.doughdoughnuts.com/,Cafe,,Saved,,Unique donut shop with creative flavors and French-press coffee.
New York,Ole & Steen,"80 W 40th St, New York, NY 10018, USA",40.7533193,-73.9848854,New York,United States,0,,https://www.google.com/maps/place/Ole+%26+Steen/data=!4m2!3m1!1s0x89c259651a234cf7:0x309986664ddd0162,https://oleandsteen.us/,Cafe,,Saved,,Danish-inspired all-day bakery with cafe menu and seating.
New York,Medi Wine Bar,"811 9th Ave, New York, NY 10019, USA",40.7658333,-73.9875,New York,United States,0,,https://www.google.com/maps/place/Medi+Wine+Bar/data=!4m2!3m1!1s0x89c25859e0a76abf:0xcc56da9feb6dde51,http://www.mediwinebar.com/,Bar,,Saved,,"Tranquil wine bar with Mediterranean cuisine in main room, cellar, or garden."
Jamesport,Sherwood House Vineyards,"1291 NY-25, Jamesport, NY 11947, USA",40.9470336,-72.59362589999999,New York,United States,0,,https://www.google.com/maps/place/Sherwood+House+Vineyards/data=!4m2!3m1!1s0x89e88dd20f3a3013:0x816fc93b0114e1f4,,Restaurant,,Saved,,
Riverhead,Briermere Farms,"4414 Sound Ave, Riverhead, NY 11901, USA",40.967593,-72.65734599999999,New York,United States,0,,https://www.google.com/maps/place/Briermere+Farms/data=!4m2!3m1!1s0x89e88bb40baed887:0x8f1d4f89ccdd4d7c,http://briermerefarms.com/,Restaurant,,Saved,,"Orchard's retail shop for homemade pies, jellies, jams & pastries..."
New York,Chess Forum,"219 Thompson St, New York, NY 10012, USA",40.7291673,-73.999299,New York,United States,0,,https://www.google.com/maps/place/Chess+Forum/data=!4m2!3m1!1s0x89c25991957ff2e5:0x5ad9f313edfd5d32,http://www.chessforum.com/,Shop,,Saved,,Comprehensive chess shop offering a wide range of chess-related products.
New York,ATLA,"372 Lafayette St, New York, NY 10012, USA",40.72721689999999,-73.99396879999999,New York,United States,0,,https://www.google.com/maps/place/ATLA/data=!4m2!3m1!1s0x89c2599ab28a232d:0xc33edaada8353ffe,http://eatatla.com/,Restaurant,,Saved,,Authentic Mexican cuisine with locally sourced ingredients and specialty drinks.
New York,George Washington Bar,"23 Lexington Ave 2nd floor, New York, NY 10010, USA",40.739871,-73.984329,New York,United States,0,,https://www.google.com/maps/place/George+Washington+Bar/data=!4m2!3m1!1s0x89c259a0b9d62d49:0x368be6b88718f68d,http://www.frauncestavern.com/,Bar,,Saved,,"Historic tavern with ties to George Washington, serving pub fare and live music."
New York,Daily Provisions,"440 W 33rd St Suite 90, New York, NY 10001, USA",40.7525786,-73.998898,New York,United States,0,,https://www.google.com/maps/place/Daily+Provisions/data=!4m2!3m1!1s0x89c259a195d2be33:0xade7fd3bb4f1d051,https://dailyprovisions.co/,Restaurant,,Saved,,Renowned chef's bakery and cafe serving diverse breakfast and rotisserie fare.
New York,Ippudo NY,"65 4th Ave, New York, NY 10003, USA",40.730948,-73.990287,New York,United States,0,,https://www.google.com/maps/place/Ippudo+NY/data=!4m2!3m1!1s0x89c2599be79c4359:0xb9d6395de6e0aff6,http://www.ippudony.com/,Restaurant,,Saved,,Renowned for its exceptional ramen and pork buns in the East Village.
New York,Dear Irving Gramercy,"55 Irving Pl, New York, NY 10003, USA",40.7362117,-73.98745439999999,New York,United States,0,,https://www.google.com/maps/place/Dear+Irving+Gramercy/data=!4m2!3m1!1s0x89c259a1de1c8d37:0x3f2a6fbd11b6cc5c,http://www.dearirving.com/,Bar,,Saved,,Upscale cocktail parlor with a time-traveling themed ambiance.
New York,Canary Club,"303 Broome St, New York, NY 10002, USA",40.7186821,-73.9923909,New York,United States,0,,https://www.google.com/maps/place/Canary+Club/data=!4m2!3m1!1s0x89c2595c0e895905:0x17d70c5b636bcba1,http://www.thecanarybk.com/,Bar,,Saved,,Funky New Orleans-inspired lounge with basement music venue.
New York,Great NY Noodletown,"28 Bowery, New York, NY 10013, USA",40.7150213,-73.997071,New York,United States,0,,https://www.google.com/maps/place/Great+NY+Noodletown/data=!4m2!3m1!1s0x89c25a26531815c7:0x2ac264f74bc5f997,http://greatnewyorknoodletown.com/,Restaurant,Chinese,Saved,,"Authentic Chinese cuisine served in a minimalist, no-frills setting."
New York,Saravanaa Bhavan,"81 Lexington Ave, New York, NY 10016, USA",40.741421,-73.98307989999999,New York,United States,0,,https://www.google.com/maps/place/Saravanaa+Bhavan/data=!4m2!3m1!1s0x89c25909c372a2e9:0x67d618b66f6774f3,https://www.saravanaabhavan.us/,Restaurant,,Saved,,Renowned for its authentic South Indian vegetarian cuisine.
New York,Ichiran,"132 W 31st St, New York, NY 10001, USA",40.748267,-73.990714,New York,United States,0,,https://www.google.com/maps/place/Ichiran/data=!4m2!3m1!1s0x89c259af1989db01:0xfff4c602a3069de6,https://www.ichiranusa.com/location/ichiran-midtown/,Restaurant,,Saved,,Japanese ramen chain with tonkotsu broth and no tipping.
New York,Allen Tailor & Cleaning,"150 Allen St, New York, NY 10002, USA",40.7206249,-73.98937219999999,New York,United States,0,,https://www.google.com/maps/place/Allen+Tailor+%26+Cleaning/data=!4m2!3m1!1s0x89c25986b10696f7:0x4a95f4d58e5631b0,,Restaurant,,Saved,,
New York,Big Tree Bottles,"43 Bogart St Unit A, Brooklyn, NY 11206, USA",40.7050943,-73.9334647,New York,United States,0,,https://www.google.com/maps/place/Big+Tree+Bottles/data=!4m2!3m1!1s0x89c25c00e69786df:0xe4fcc1be2f1a1866,http://www.bigtreebottles.com/,Shop,,Saved,,"Boutique wine store offering diverse, organic, and small-batch selections."
New York,Momo Sushi Shack,"43 Bogart St, Brooklyn, NY 11206, USA",40.7051637,-73.9334077,New York,United States,0,,https://www.google.com/maps/place/Momo+Sushi+Shack/data=!4m2!3m1!1s0x89c25c00e69786df:0x861477e198deba11,http://momosushishack.com/,Restaurant,Japanese,Saved,,Unique Japanese venue with diverse vegetarian and vegan offerings.
Mamaroneck,Grand,"Grand St, Mamaroneck, NY 10543, USA",40.9549446,-73.7419201,New York,United States,0,,https://www.google.com/maps/place/Grand/data=!4m2!3m1!1s0x89c26011e13b5805:0x18ecd95ad7741572,,Restaurant,,Saved,,
New Hyde Park,Umberto's,"633 Jericho Tpke, New Hyde Park, NY 11040, USA",40.7322662,-73.6873687,New York,United States,0,,https://www.google.com/maps/place/Umberto's/data=!4m2!3m1!1s0x89c262ed35f5d655:0x419de11f8f73858c,http://www.originalumbertos.com/,Restaurant,,Saved,,Long-running small chain with retro flair for pizza & other...
New York,Queens High Pearl Seafood Restaurant,"82-22 45th Ave, Elmhurst, NY 11373, USA",40.7416105,-73.8820951,New York,United States,0,,https://www.google.com/maps/place/Queens+High+Pearl+Seafood+Restaurant/data=!4m2!3m1!1s0x89c25faca4bd25bd:0xb025a46de54aa803,https://www.queensseafood.com/,Restaurant,Seafood,Saved,,
Pound Ridge,The Inn at Pound Ridge,"258 Westchester Ave, Pound Ridge, NY 10576, USA",41.209381,-73.575178,New York,United States,0,,https://www.google.com/maps/place/The+Inn+at+Pound+Ridge/data=!4m2!3m1!1s0x89c2af58eee12325:0x1d4e8fc219731a18,https://www.theinnatpoundridge.com/,Restaurant,,Saved,,Upscale locavore American fare from the namesake chef in a...
Yonkers,Frank Pepe Pizzeria Napoletana,"1955 Central Park Ave, Yonkers, NY 10710, USA",40.9652399,-73.83885599999999,New York,United States,0,,https://www.google.com/maps/place/Frank+Pepe+Pizzeria+Napoletana/data=!4m2!3m1!1s0x89e7d8348404486b:0x791f5eef0a1b45fa,https://pepespizzeria.com/,Restaurant,Italian,Saved,,"Casual local pizzeria chain serving a menu of coal-fired pies,..."
New York,Casa Mezcal,"86 Orchard St, New York, NY 10002, USA",40.7179284,-73.9901252,New York,United States,0,,https://www.google.com/maps/place/Casa+Mezcal/data=!4m2!3m1!1s0x89c259873fc7f033:0xebb9c6c2fa6365c8,https://www.mezcalinyc.com/,Museum,,Saved,,Unique Mexican cantina with an art gallery and performance space.
Denver,Skyline Beer Garden,"1601 Arapahoe St, Denver, CO 80202, USA",39.74825440000001,-104.9954736,Colorado,United States,0,,https://www.google.com/maps/place/Skyline+Beer+Garden/data=!4m2!3m1!1s0x876c78da94856255:0xb4c15170e84c1279,http://skylinebeergarden.com/,Bar,,Saved,,Urban 3-block green space among skyscrapers with seasonal events like...
Newark,Taste of Portugal,"148 Delancy St, Newark, NJ 07105, USA",40.7204546,-74.16139729999999,New Jersey,United States,0,,https://www.google.com/maps/place/Taste+of+Portugal/data=!4m2!3m1!1s0x89c253a29adb0f37:0x37e50e137777690f,http://www.tasteofportugalnj.com/,Bar,,Saved,,Hefty seafood platters & grilled meats plus Portuguese wine in...
Newark,Fornos of Spain,"47 Ferry St, Newark, NJ 07105, USA",40.7324706,-74.1633475,New Jersey,United States,0,,https://www.google.com/maps/place/Fornos+of+Spain/data=!4m2!3m1!1s0x89c25384c1f7ed8d:0xb4ca1d332f6f0198,https://fornosofspain.com/,Restaurant,,Saved,,"Large, bustling restaurant serving Spanish surf, turf & wines in..."
New York,Botanica Bar,"47 E Houston St, New York, NY 10012, USA",40.724661,-73.9947686,New York,United States,0,,https://www.google.com/maps/place/Botanica+Bar/data=!4m2!3m1!1s0x89c2f3797fd23ebb:0xab1f7191e64e2370,http://botanicabarnyc.com/,Bar,,Saved,Wed night. Dj,
New York,MONOMONO,"116 E 4th St, New York, NY 10003, USA",40.7254016,-73.9881049,New York,United States,0,,https://www.google.com/maps/place/MONOMONO/data=!4m2!3m1!1s0x89c2598345118a79:0xaa4528f5cd710b30,http://www.monomonony.com/,Bar,,Saved,,Korean fried chicken and soju cocktails with live jazz music.
New York,Mayamezcal,"304 E 6th St, New York, NY 10003, USA",40.7271235,-73.98818560000001,New York,United States,0,,https://www.google.com/maps/place/Mayamezcal/data=!4m2!3m1!1s0x89c2599cbca93027:0x56fe6712f664de21,http://mayamezcal.com/,Bar,,Saved,,Intimate vintage setting serving Mexican small plates and tequila cocktails.
New York,noreetuh,"128 1st Ave, New York, NY 10009, USA",40.7273295,-73.9852902,New York,United States,0,,https://www.google.com/maps/place/noreetuh/data=!4m2!3m1!1s0x89c2599d1758313f:0x412583d5e718046c,http://noreetuh.com/,Restaurant,,Saved,,Elevated Hawaiian cuisine and wine pairings in sleek setting.
New York,Cafe Mogador,"101 St Marks Pl, New York, NY 10009, USA",40.7274314,-73.98431149999999,New York,United States,0,,https://www.google.com/maps/place/Cafe+Mogador/data=!4m2!3m1!1s0x89c2599d133e8f2b:0x2df7f1a7bf3e00bc,http://cafemogador.com/,Bar,,Saved,,Neighborhood Moroccan restaurant with vibrant outdoor seating.
New York,Luzzo's La Pizza Napoletana,"1418 Lexington Ave, New York, NY 10128, USA",40.7838726,-73.9525927,New York,United States,0,,https://www.google.com/maps/place/Luzzo's+La+Pizza+Napoletana/data=!4m2!3m1!1s0x89c2599e00d0fe69:0x752d10d420bd8dd0,,Restaurant,Italian,Saved,,
New York,Bukhara Grill,"120 E 39th St, New York, NY 10016, USA",40.7496236,-73.97825499999999,New York,United States,0,,https://www.google.com/maps/place/Bukhara+Grill/data=!4m2!3m1!1s0x89c259c8f768f2f9:0x5bfa4f20620188bb,https://bukharagrillcaterers.com/,Restaurant,American,Saved,,
New York,Le Bateau Ivre,"E 51st St, New York, NY 10022, USA",40.7557628,-73.96900529999999,New York,United States,0,,https://www.google.com/maps/place/Le+Bateau+Ivre/data=!4m2!3m1!1s0x89c258e31d4457eb:0x293f7a36f720267e,,Restaurant,,Saved,,
New York,TsuKuShi,"357 E 50th St, New York, NY 10022, USA",40.7541985,-73.9664161,New York,United States,0,,https://www.google.com/maps/place/TsuKuShi/data=!4m2!3m1!1s0x89c258e23c3d0001:0x10d183b935862af1,,Restaurant,,Saved,,Late-night Japanese restaurant serving a variety of classic dishes.
New York,The Dead Rabbit Grocery and Grog,"30 Water St, New York, NY 10004, USA",40.7032685,-74.0110218,New York,United States,0,,https://www.google.com/maps/place/The+Dead+Rabbit+Grocery+and+Grog/data=!4m2!3m1!1s0x89c25a1469891821:0xea6b2acef790acd8,https://thedeadrabbit.com/?utm_source=google_business_profile&utm_medium=gbp_view_website&utm_campaign=google_business_profile,Bar,,Saved,,Unique combination of lunch taproom and vintage cocktail parlor.
New York,USHIWAKAMARU,"177 Ludlow St, New York, NY 10002, USA",40.721954,-73.9876172,New York,United States,0,,https://www.google.com/maps/place/USHIWAKAMARU/data=!4m2!3m1!1s0x89c259b98ecbfb1b:0x51b5da11ce164c23,http://ushiwakamaru.nyc/,Restaurant,,Saved,,Innovative omakase sushi with a kosher option.
New York,Blue Ribbon Sushi,"119 Sullivan St, New York, NY 10012, USA",40.726092,-74.00240819999999,New York,United States,0,,https://www.google.com/maps/place/Blue+Ribbon+Sushi/data=!4m2!3m1!1s0x89c2598db6bbba4b:0xc16017f0b775b359,https://www.blueribbonsushi119.com/,Restaurant,Japanese,Saved,,"Cozy, traditional Japanese sushi bar with classic rolls and sake."
New York,Sadelle's,"463 W Broadway, New York, NY 10012, USA",40.7262701,-74.0001695,New York,United States,0,,https://www.google.com/maps/place/Sadelle's/data=!4m2!3m1!1s0x89c2598e7111c53f:0x52f80ad77c5d5a84,https://www.sadelles.com/?utm_medium=Click&utm_source=GoogleMyBusiness,Restaurant,,Saved,,Vintage-style deli serving housemade bagels and smoked fish specialties.
Berkeley Heights,Lupa,"449 Springfield Ave, Berkeley Heights, NJ 07922, USA",40.6846226,-74.44003550000001,New Jersey,United States,0,,https://www.google.com/maps/place/Lupa/data=!4m2!3m1!1s0x89c2598e03c36a71:0xf2802b273cb87066,http://www.luparistorante.com/,Restaurant,,Saved,,
New York,Russian & Turkish Baths,"268 E 10th St, New York, NY 10009, USA",40.728232,-73.9835859,New York,United States,0,,https://www.google.com/maps/place/Russian+%26+Turkish+Baths/data=!4m2!3m1!1s0x89c2599d839aab4f:0x641537c350af5d05,http://www.russianturkishbaths.com/,Restaurant,,Saved,,
New York,Tarallucci e Vino Union Square,"15 E 18th St, New York, NY 10003, USA",40.738201,-73.990605,New York,United States,0,,https://www.google.com/maps/place/Tarallucci+e+Vino+Union+Square/data=!4m2!3m1!1s0x89c259a246789991:0x3275eca9bcfbcf87,https://www.taralluccievino.net/union-square-location,Restaurant,,Saved,,"Urbane Italian cafe serving espresso drinks, wines, and small plates."
New York,Union Square Cafe,"101 E 19th St, New York, NY 10003, USA",40.7377702,-73.9878767,New York,United States,0,,https://www.google.com/maps/place/Union+Square+Cafe/data=!4m2!3m1!1s0x89c259a27be431c5:0x1c0c5edf7795b508,https://www.unionsquarecafe.com/menus/,Restaurant,French,Saved,,Seasonal New American cuisine in a refined casual setting.
New York,Hill Country Barbecue Market,"30 W 26th St, New York, NY 10010, USA",40.7442077,-73.99043209999999,New York,United States,0,,https://www.google.com/maps/place/Hill+Country+Barbecue+Market/data=!4m2!3m1!1s0x89c259a5b6686307:0x56c13ad9f9afded6,https://www.hillcountry.com/,Restaurant,BBQ,Saved,,Rustic-chic Texas BBQ joint with live music entertainment.
New York,I Sodi,"314 Bleecker St, New York, NY 10014, USA",40.7327893,-74.0040532,New York,United States,0,,https://www.google.com/maps/place/I+Sodi/data=!4m2!3m1!1s0x89c259936081692b:0x56383ad400283e21,http://www.isodinyc.com/,Restaurant,,Saved,,"Compact, romantic Tuscan-style restaurant offering wines and cocktails."
New York,Bar Boulud,"1900 Broadway, New York, NY 10023, USA",40.7718627,-73.98185169999999,New York,United States,0,,https://www.google.com/maps/place/Bar+Boulud/data=!4m2!3m1!1s0x89c258f59bf0c31b:0x9876e10a473cf7b4,http://www.barboulud.com/nyc,Bar,,Saved,,Parisian-style dining with renowned chef Daniel Boulud's acclaimed charcuterie and wines.
New York,The Smith,"1150 Broadway, New York, NY 10010, USA",40.7442419,-73.9886085,New York,United States,0,,https://www.google.com/maps/place/The+Smith/data=!4m2!3m1!1s0x89c258f59744de6d:0xbbecab3de6404b14,https://thesmithrestaurant.com/location/lincoln-square/,Restaurant,,Saved,,
New York,The Kati Roll Company,"49 W 39th St, New York, NY 10018, USA",40.7527917,-73.9845972,New York,United States,0,,https://www.google.com/maps/place/The+Kati+Roll+Company/data=!4m2!3m1!1s0x89c259aa651f4c2d:0xd34771f7bf73446c,https://www.thekatirollcompany.com/,Restaurant,,Saved,,Authentic Indian street-food-inspired wraps served in a casual counter-serve setting.
New York,Stumptown Coffee Roasters,"30 W 8th St, New York, NY 10011, USA",40.7328275,-73.9979664,New York,United States,0,,https://www.google.com/maps/place/Stumptown+Coffee+Roasters/data=!4m2!3m1!1s0x864c3ce1bd5af0fd:0x6faec8d2cc5327b7,https://www.stumptowncoffee.com/pages/new-york-ace-hotel-cafe?utm_source=gbp&utm_medium=organic&utm_campaign=local,Cafe,,Saved,,"Specialty coffee shop featuring direct-trade, house-roasted coffee and brewing equipment."
New York,Keens Steakhouse,"72 W 36th St., New York, NY 10018, USA",40.7507861,-73.9864611,New York,United States,0,,https://www.google.com/maps/place/Keens+Steakhouse/data=!4m2!3m1!1s0x89c259a92938cde7:0xa89dbb19d96569cc,http://www.keens.com/,Restaurant,American,Saved,,"Massive meat dishes served in a cozy, wood-lined establishment."
New York,Lazzara's Pizza Cafe & Restaurant,"221 W 38th St #2, New York, NY 10018, USA",40.754012,-73.989521,New York,United States,0,,https://www.google.com/maps/place/Lazzara's+Pizza+Cafe+%26+Restaurant/data=!4m2!3m1!1s0x89c2594fa90b2c01:0x64636a9cb208202,https://www.lazzaraspizza.com/?y_source=1_MTA0ODQwNTQxOC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,Restaurant,Italian,Saved,,Unique thin-crust pizzas and classic Italian dishes in a simple setting.
New York,The Rum House,"228 W 47th St, New York, NY 10036, USA",40.759711,-73.986307,New York,United States,0,,https://www.google.com/maps/place/The+Rum+House/data=!4m2!3m1!1s0x89c25855cd257fab:0xa77a1fab59470149,http://www.therumhousenyc.com/,Bar,,Saved,,"Swanky, candlelit piano bar with classic cocktails for the well-heeled."
New York,Margon,"136 W 46th St, New York, NY 10036, USA",40.7579064,-73.9839619,New York,United States,0,,https://www.google.com/maps/place/Margon/data=!4m2!3m1!1s0x89c2585584d5cfdb:0x47e8c88352a4028a,https://ordermargon.com/,Restaurant,,Saved,,Cozy Cuban cafe offering diverse menu of traditional and American fare.
New York,BXL Cafe,"125 W 43rd St apt 3b, New York, NY 10036, USA",40.7561736,-73.9846328,New York,United States,0,,https://www.google.com/maps/place/BXL+Cafe/data=!4m2!3m1!1s0x89c258556bbe450d:0xaa0dbae521a171e1,,Restaurant,French,Saved,,"Belgian cafe known for oysters, mussels, and burgers in a lively setting."
New York,Katsu-Hama,"11 E 47th St, New York, NY 10017, USA",40.756504,-73.9776077,New York,United States,0,,https://www.google.com/maps/place/Katsu-Hama/data=!4m2!3m1!1s0x89c258fe7a2e5949:0x9707493ff4f17cc6,,Restaurant,,Saved,,No-frills Japanese joint specializing in deep-fried pork-cutlet classics.
New York,Curry-ya,"746 9th Ave, New York, NY 10019, USA",40.7636438,-73.98862969999999,New York,United States,0,,https://www.google.com/maps/place/Curry-ya/data=!4m2!3m1!1s0x89c2599c4c948ead:0xa498aa0628f2be98,http://rairaiken2000.com/,Restaurant,Indian,Saved,,
New York,Sake Bar Decibel,"240 E 9th St, New York, NY 10003, USA",40.72930059999999,-73.9877458,New York,United States,0,,https://www.google.com/maps/place/Sake+Bar+Decibel/data=!4m2!3m1!1s0x89c2599c6f5276fb:0xb5c170a3408fbd0d,http://www.sakebardecibel.com/,Bar,,Saved,,Unique underground sake bar with extensive varietal selection and Japanese cuisine.
New York,Sobaya,"229 E 9th St, New York, NY 10003, USA",40.7296064,-73.9879383,New York,United States,0,,https://www.google.com/maps/place/Sobaya/data=!4m2!3m1!1s0x89c2599c6dda4555:0x52c507cdeee0ef87,http://www.sobaya-nyc.com/,Restaurant,Japanese,Saved,,Authentic Japanese noodle dishes in a traditional setting.
New York,Smith & Mills,"71 N Moore St, New York, NY 10013, USA",40.72019969999999,-74.0097979,New York,United States,0,,https://www.google.com/maps/place/Smith+%26+Mills/data=!4m2!3m1!1s0x89c259f59c9eade7:0x28dc9c0e4985b06,https://www.smithandmills.com/location/rockefeller-center/,Bar,,Saved,,
New York,Chelsea Market,"75 9th Ave, New York, NY 10011, USA",40.7424396,-74.0061439,New York,United States,0,,https://www.google.com/maps/place/Chelsea+Market/data=!4m2!3m1!1s0x89c259bf144c69c3:0x7e61762e972dc0a2,https://www.chelseamarket.com/,Shop,,Saved,,"Vibrant indoor marketplace with diverse food, shops, and dining options."
New York,The Dutch,"131 Sullivan St, New York, NY 10012, USA",40.7265328,-74.0021536,New York,United States,0,,https://www.google.com/maps/place/The+Dutch/data=!4m2!3m1!1s0x89c2598db87d10dd:0x9261e9e15b5722c4,http://www.thedutchnyc.com/,Bar,,Saved,,Vibrant eatery serving innovative regional American cuisine.
New York,Bubby's,"120 Hudson St, New York, NY 10013, USA",40.719819,-74.0083829,New York,United States,0,,https://www.google.com/maps/place/Bubby's/data=!4m2!3m1!1s0x89c259f568ae3a11:0x4de0e0aa48068655,https://www.bubbys.com/,Cafe,,Saved,,Homestyle American brunch with locally sourced ingredients.
New York,La Esquina - SoHo,"114 Kenmare St, New York, NY 10012, USA",40.72139869999999,-73.99759449999999,New York,United States,0,,https://www.google.com/maps/place/La+Esquina+-+SoHo/data=!4m2!3m1!1s0x89c25988de53bb89:0xc51b279d82f4d5ee,https://www.esquinanyc.com/location/la-esquina-nyc-downtown/,Bar,,Saved,,Exclusive basement brasserie and tequila bar in a Mexican restaurant.
Sydney,Happy Bones,"153 Phillip St, Sydney NSW 2000, Australia",-33.8680922,151.2108271,New South Wales,Australia,0,,https://www.google.com/maps/place/Happy+Bones/data=!4m2!3m1!1s0x89c259855420a911:0x7ca10593ce39c5,https://www.dogandboneny.com/,Cafe,,Saved,,
New York,Freemans,"Freeman Alley, New York, NY 10002, USA",40.7220384,-73.9924255,New York,United States,0,,https://www.google.com/maps/place/Freemans/data=!4m2!3m1!1s0x89c25985d782c045:0x63207e6fa38398bc,http://www.freemansrestaurant.com/,Bar,,Saved,,Colonial tavern-inspired restaurant with craft cocktails and a hip atmosphere.
Carle Place,REI,"144 Glen Cove Rd, Carle Place, NY 11514, USA",40.7441723,-73.6178479,New York,United States,0,,https://www.google.com/maps/place/REI/data=!4m2!3m1!1s0x89c2598f77de3dfd:0x87e562609b1ec683,https://www.rei.com/stores/carle-place?y_source=1_MTQ1MzM4NC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,Shop,,Saved,,"Retail chain carrying gear, apparel & footwear for a wide..."
New York,Kolkata Chai Co.,"199 E 3rd St, New York, NY 10009, USA",40.7228463,-73.9831229,New York,United States,0,,https://www.google.com/maps/place/Kolkata+Chai+Co./data=!4m2!3m1!1s0x89c259a421d67583:0xc855a0b4bf488b34,http://kolkatachai.co/,Cafe,,Saved,,Unique chai and cold brew cafe with housemade masala chai and oat milk.
New York,Amor y Amargo,"443 E 6th St, New York, NY 10009, USA",40.7257333,-73.9842719,New York,United States,0,,https://www.google.com/maps/place/Amor+y+Amargo/data=!4m2!3m1!1s0x89c2599d4b19b339:0x54a834c20ae6f7d1,https://www.overthrowhospitality.com/,Bar,,Saved,,Intimate Italian-inspired cocktail bar featuring an extensive bitters selection.
New York,Au Cheval,"33 Cortlandt Alley, New York, NY 10013, USA",40.7181205,-74.00179419999999,New York,United States,0,,https://www.google.com/maps/place/Au+Cheval/data=!4m2!3m1!1s0x89c25bb44ec0f1b7:0x4cfe753b3a1f111,https://www.auchevaldiner.com/nyc/home,Restaurant,,Saved,,Creative American cuisine in a classic leather and zinc setting.
New York,The Jones,"37 Greenwich Ave, New York, NY 10014, USA",40.7351815,-74.0005238,New York,United States,0,,https://www.google.com/maps/place/The+Jones/data=!4m2!3m1!1s0x89c259aebc50e1df:0x4a335b85295c280b,https://jonesbarnyc.com/,Shop,,Saved,,
New York,il Buco Alimentari & Vineria,"53 Great Jones St, New York, NY 10012, USA",40.7264539,-73.992549,New York,United States,0,,https://www.google.com/maps/place/il+Buco+Alimentari+%26+Vineria/data=!4m2!3m1!1s0x89c259852e1d4461:0xaf69c0a383b33206,http://www.ilbuco.com/pages/alimentari,Cafe,,Saved,,"Artisanal market, bakery, and restaurant with distinctive small-batch offerings."
New York,Txikito,"240 9th Ave, New York, NY 10001, USA",40.747369,-74.000365,New York,United States,0,,https://www.google.com/maps/place/Txikito/data=!4m2!3m1!1s0x89c259b9f931e717:0x459e4878fa5da046,http://www.txikitonyc.com/,Restaurant,,Saved,,Intimate Basque-inspired tapas and wine bar with rustic decor.
New York,Chambers Street Wines,"79 Chambers St a, New York, NY 10007, USA",40.7146474,-74.006858,New York,United States,0,,https://www.google.com/maps/place/Chambers+Street+Wines/data=!4m2!3m1!1s0x89c25a1ee7502d21:0x23995c61aff9fbbe,http://www.chambersstwines.com/,Shop,,Saved,,"Knowledgeable staff and diverse selection of natural, small-batch wines."
New York,Hospital for Special Surgery Main Hospital,"535 E 70th St Main Hospital, New York, NY 10021, USA",40.7650795,-73.95302099999999,New York,United States,0,,https://www.google.com/maps/place/Hospital+for+Special+Surgery+Main+Hospital/data=!4m2!3m1!1s0x89c258c3f9c03df7:0x57abf16d1f849e95,https://www.hss.edu/,Restaurant,,Saved,,
New York,Jajaja Plantas Mexicana,"450 W 33rd St, New York, NY 10001, USA",40.7527707,-74.000014,New York,United States,0,,https://www.google.com/maps/place/Jajaja+Plantas+Mexicana/data=!4m2!3m1!1s0x89c259d36038eb87:0xa61e45feac17ec2a,https://www.jajajamexicana.com/,Bar,,Saved,,Colorful all-vegan Mexican restaurant with specialty tequila and mezcal cocktails.
New York,Bathtub Gin,"132 9th Ave, New York, NY 10011, USA",40.7435711,-74.0031575,New York,United States,0,,https://www.google.com/maps/place/Bathtub+Gin/data=!4m2!3m1!1s0x89c259b928d13971:0xc72bdd5b757c64f,http://www.bathtubginnyc.com/,Bar,,Saved,,Intimate speakeasy-inspired bar offering small plates and gin-based cocktails.
New York,Tenho Ramen,"542 3rd Ave, New York, NY 10016, USA",40.7471747,-73.977291,New York,United States,0,,https://www.google.com/maps/place/Tenho+Ramen/data=!4m2!3m1!1s0x89c2594777ed82d5:0x555b07869e2fb413,,Restaurant,Japanese,Saved,,Authentic Japanese ramen and small plates in a relaxed setting.
New York,Green Garden village,"216 Grand St, New York, NY 10013, USA",40.7190531,-73.9959787,New York,United States,0,,https://www.google.com/maps/place/Green+Garden+village/data=!4m2!3m1!1s0x89c2594983a9e289:0x33d75a437a6a6aef,https://greengardenvillagetogo.com/,Restaurant,,Saved,,
